lemma,count
φυγαρχέω,1
ἐπικίκλημι,1
συνδείκνυμι,2
φαίρς,1
ἀντικατατείνω,4
κοριάνω,1
ἐράσζομαι,5
λοιφώω,1
εἴζω,2
προσιλαμβάνω,2
ὑβρισμ́νοι,1
συγκαταλέχω,1
προσαιονάω,1
ἑψιάομαι,8
ὑπαλλάσκω,1
καταφέω,2
ἀμφαφάαμαι,1
ἐπιτρέπω,1696
περισεσάλπιγκμαι,1
νάω,24
ἐνρριζόω,1
διεξελίσσω,1
πυκνόνηομαι,1
διερίζω,5
προμάθω,1
σεσώζω,3
φωρμάω,2
βηχέω,3
καταγελ́ομαα,2
ὑφέγω,4
ἐνπνέω,3
βινέκω,1
δείκσυμι,1
ὀπασ́ω,1
ξυγγιγνώσκω,3
προλιμοκτονέομαι,2
ὠνητιάω,2
ὑποβεβλέω,3
συνρρέω,1
συνεπηχέω,7
δίξηταμι,2
συνεέχω,1
ἠλάσκω,3
ψηφίσσυμι,1
προδιεσκίφκω,1
ὀψωνιάζω,4
περιόω,3
ἐπικραίνω,22
παρακαθίστημι,20
ἀπασχίζομαι,1
σκευασίσκω,1
ἀποδιδρᾴσκω,1
κατασπάσσω,1
συμφεάγω,1
πόιομαι,1
ὑπερρίπτω,1
μύω,137
νοστάω,1
κίημι,3
ὑπερμαχέω,25
ἐξαναγιγνώσκω,4
πλατυντίθημι,2
ὑπερεμπλήζω,1
συνέλω,2
συγκεράω,5
θορυβέω,338
κεχήνημι,1
θρίσμα2,1
μαρμαρόω,2
ΜΟμαι,2
διασχάζω,1
γῆ,1
ἐξηντλέω,2
κατάντελω,1
πρόζω,14
ἁρπάννυμι,2
μεταμφιάζω,1
διαλογίζομαι,47
κατεπεφεύγω,1
καταμιψύχͅθκομαι,1
ἀνένω,1
παρήκω,103
καταθεάομαι,16
ρδέσκω,2
ἀπιπέτομαι,1
μεταμφιέω,1
ὑφήκω,6
συνευεργετέω,1
ποιέη,1
καθυποκρίνομαι,3
διψᾷν,2
πράσσʼμαι,2
συνεληλάομαι,1
εστιἰμί,1
συναποστερέω,4
ὑφόπιμπρημι,1
ἀναφυρ́ζω,1
ξυνθίημι,8
ὑπιβήσσω,2
συνεπιψεύδω,1
ταθαυμάζω,1
μεμελετέω,1
εὐφραν́νω,1
τεγγέω,1
ἐξαλέγσσω,4
συνσκηνόω,1
διεσκευάζω,1
εἰστοξεύω,1
προαποδεδείγσυμι,1
ῥητρεύω,1
ἔξαληλιφα,1
Αὐτομηδέω,1
ἀπίσβη,1
ὑνπαινάσαμαι,1
κάθεψω,1
λαβέω,1
διακονίω,1
ὑπονοσέω,4
ὑδεραίνω,1
ἐπιχορεύω,6
σφαλλίσκω,1
διηλλακνέομαι,3
συνελίσσω,6
διαφθείρω,3007
ἐναφέψημαι,13
νωμάω,54
πεφθέω,1
διαιληχέννυμι,1
προβεβιάω,3
σαφηνίζω,65
ἐθελέω,10
μυκήσατοκελω,1
προσʼ́ρχομαι,1
συνεφάφω,3
ἑλκώομαι,1
ἐξελκόω,11
ἔρημαι,3
ηὔγω,1
περιηρτάω,1
ἐγκαλλωπίζω,5
ᾀνίγνυμι,1
ἐπιτετέυγω,3
παρηγορέω,148
ὡμοιόω,9
συνομοθέω,1
ἐρέικω,5
ἀλαάω,1
ἀντεφιλοτιμέομαι,1
κατευοδόω,2
ζανθάνω,1
ἀποκάσχω,1
σπκατάω,1
ὦφλω,4
συστεφανηφορέω,1
νεμαίνω,3
ἀποξαν́ω,1
ἐξαναπονέω,2
ἡβέω,2
διορέω,2
ἀποπελιόω,1
ἀπηντάω,2
προσγεγενίναμαι,2
καταποικίλλω,11
ἐπράσσω,2
μεσιτεύω,12
ἐκφρέω,1
μεμέω,1
ὑποθέω,26
μάομαι,4
θαυμᾴσκω,8
ἐνδαμάζω,1
προαγωνίζομαι,20
παραποδύω,1
ταμιέυω,1
ᾀζω,1
καταντλόω,3
κγεγιγαρτίσσυμι,1
προσεκπληρόω,1
περισπαίρω,2
συνδιημερεύω,14
προσαφίημι,1
ληραίνω,1
συννέω,12
ἐριστάω,2
θορυβάζομαι,1
ἐγκαταλείφω,4
ἐθελάω,30
ἐξηπεροπεύω,1
ἐγκατερείζω,1
ἀφέγω,6
ἀγκάζομαι,1
ἐκοσμέω,2
ξυνοικίζω,6
ἐξαιάζω,1
φαίω,2
ὑβρίσμαι,2
μεταστέλλω,11
συνήραμαι,1
καταψάλλω,1
πυρ́σσω,1
παρίντημι,2
προσβίβλαμαι,1
μαντεύομαι,254
τιθασεύομαι,1
προσθιτίω,1
καλλιεράω,2
διαιδ́ρω,1
προσεπιορκέω,1
πυνθάνω,1
θριαμβέυω,2
διαβρώω,2
ἐξοπωτάω,1
ὑποστενάζω,4
ἐγκατατεέτχθμαω,1
ἕπτω,26
ὑφίκτω,1
προπεπορίζω,1
στνίημι,1
προγεγ́ονα,1
ἐπικαταδάρθω,1
σπουδάκω,6
κικράσγω,1
προσεπέμπτω,1
συμβάλλω,1252
φρυάσσομαι,10
ὑποκεχωρ́ηκη,1
Ἔσταμαι,1
παρεκδέχω,1
ψευδαγγελέω,1
καταπειράω,1
ἀναστένω,15
ὄμνυμι,857
κλάζομαι,1
ἐφέλκω,144
καταξηράζομαι,1
κατόπτω,1
κραίνω,98
νίνμομαι,10
ἐξελούω,1
ἀπόλεσʼμι,1
διειλημ́ω,2
προοικονομέω,7
διέφθαρμαι,10
συνεπανορθόω,3
ἐναφανίζω,10
περιστάω,5
μετβάλλω,1
ῥῃΐζω,1
καταγεγράμιυμι,1
ἀνελκύω,1
συνδιαρράπτω,1
ὑποδύω,103
περιεστάλιυμι,2
εἴαμα2,5
ἐκτήκομαι,4
καγμάνω,7
φοιιμτῴικομσι,1
προσκαταριθμέω,1
μεγαρίζω,2
διιΐημι,1
συναυνάζω,3
ἀμφιστέλλομαι,1
σκυτόω,1
τοξάζω,3
θλίπομαι,1
ἐπαρκέσσω,1
μετβαίνω,1
παρέψω,1
ἐπερωτάω,222
προχόω,2
παριίστημι,3
φθίνω,20
προσχώζω,3
ἐπιδιαγιγνώσκω,2
τετευχῆσθαι,1
ἀποδεκατόω,1
συνπίνω,2
κατενεγγυάω,4
ἀναζίσκε,1
παροδύραμαι,1
ἀνοστέλλω,10
ἀπελλαττ́ω,2
διείιρω,1
φωτίσσω,1
ἀποστενόω,3
ὑστερέω,179
τιθασεύω,37
κλασαυχενεύω,1
προεξαπατάω,1
συναναπηδάω,1
προσσφίγγω,1
ποιησάω,1
ὑποκριθάω,1
κοπάζω,3
συγρράπτω,1
προέθω,3
βτον́σκω,1
ἔντεμιμι,2
ἀπανατήκω,4
ἐπικλύσκω,1
ἀγέλρω,1
ιἰμί,1
γοαάσκω,1
νοσφίζομαι,32
ἀνάσκω,1
προσπανθάνω,1
προσανλέγω,1
ἠθοποιέω,2
κληΐζω,2
συνεφοράω,5
ὧρω,1
εἰλήμσυμι,1
ναιμόω,1
ἀποτίθημι,634
διασκεδάζω,11
διασπάννυμι,5
συγκαταβαίνω,81
καρτεροτέρω,1
ποιπνύω,12
πυκνόω,171
περάομαι,1
δέυλευκομαι,3
συνταράσσω,128
ἔγκεχειρισμαι,1
ὁμοτονέω,4
νομοθετέω,456
περικυλίνδω,3
ἅψαμαι,1
δέδεστι,1
ἄδωνιν,1
ἄμφιστημι,1
συνυπουργέω,1
ποδίζω,3
ἐκπιπράσκω,1
βδύλλω,2
κατωφρύω,1
ἀππνίγνυμι,1
στείβω,14
παραμίμνω,2
καλύψομαι,2
διατράγω,2
ὑποπύρρω,2
ἐναντιωτάω,1
παραδιδίδωμι,1
διεξέγω,1
ἔγρηγορα,24
ἐκπεριάνω,1
συνενεγγκάνω,1
διασέσηπα,2
κυρτέομαι,3
ἀμφιβεβάω,1
ἀπειρασθάω,1
ἐπικαταράσσομαι,1
καταλελ́υκα,1
συνφύμνω,1
προσκόπτω,79
παραγγέλω,3
παραπλέκω,18
ἀναπεφυράω,1
ἐκθέω,38
ᾑματάω,2
ἐπεμβέβαα,1
οὐτάομαι,3
κατασεσείζομαι,1
χρίζομαι,3
ἀντεξάγω,11
Στατείρω,1
ἀποπροαιρέω,1
κατάρχω,175
ἐγγυαλίζω,34
ἥψαμαι,1
ἀνεμέω,37
χαλάω,259
θωράσσω,1
ἐπιθεσπίζω,10
ὀρθεύω,1
γαυριόω,2
παρεισφέρω,9
χειμαδεύω,2
ἀναῴχω,6
́ρρομαι,1
παραλελύννυμι,1
τυπῴσκω,1
προσεξετίζω,1
ἀκουάζομαι,11
ἐπαγάγω,8
τελεσφορέω,15
συνειρέω,2
ἀνανήχομαι,3
παρεξαμείβω,1
παραπίπραμαι,1
·ενἴμι,1
εὐίαζομαι,1
ἠδυννάομαι,1
διαμέμψομαι,1
προαπερέω,1
πιμπράομαι,1
κτέομαι,8
ἀναστάω,16
ἀντικλαίω,1
κατατραγέω,1
μετοχετεύομαι,1
παφταίνω,1
ἀμαγιμικ́σκω,1
εὐλάζω,1
ενπαπαι,1
κανδ́λδω,1
προπορεύω,19
ἡβώω,1
μεταβολέω,5
μεταληφτίθημι,1
κατασκεδόω,1
ξυμβαίνω,17
ἐξερείδω,5
ἐπιεέπνυμι,1
προσκατέχω,1
λελευκόω,1
τριχάω,2
σκέμνυμι,1
προαίρω,23
συφιλοσοφέω,1
ἐκλειόω,2
συμβαλέω,3
εἰσδέχομαι,73
ἐπαποράω,1
καταπεπλείυμι,2
ἱππομανέω,1
παρακαλύφω,1
ἐξαγωνίζομαι,2
διάπτυχα,1
θωράγω,1
ἐχθέω,1
ἀναγεγράμσυμι,2
δεδημοσιέω,1
σκυλακεύω,7
στασιάω,2
ἐξελογέομαι,5
ἐκτέτομαι,11
ἀπαυδέω,2
νενικηκόσι,2
ἀφωρίω,1
κοράω,2
ὀπάσσω,2
συνεστάζω,1
προδιδίδωμι,1
παρακρόυτω,1
ἐγρράπτω,2
ἐκστέφω,3
εἰωθέω,4
προσεπισκευάζω,1
ἀντωνέομαι,5
ἀποδυρέω,3
προδωρέομαι,1
ρριγέω,4
ἐπιψαίω,1
συνειλέω,23
ὑποτύπτω,6
ὠνομκῄσκα,3
ἐνειλέω,15
ἐλεγ́λχω,7
ἐξαρτῦζομαι,1
προσανακλίνω,5
ἀντεπικαλέω,1
ξάυρλω,1
παραπλαγ́σσω,2
προομολογέομαι,3
προδέχομαι,2
παχύθω,1
ἐπιγνάπτω,1
ἱεροφαντέω,3
προὐβαίλω,3
εὔωχομαι,1
ἐπισπουδάζω,3
ἐποβαίνω,1
κωμῳδολοιχέω,1
ὑποδίδωμα,1
ἀναδέρω,11
συγκαθαρμόζω,1
ὑπενηνίχκω,1
προσκατίστημι,4
ἥσσω,2
προιστορέω,7
συνεπιπνέω,1
πραΰνω,24
σαυλοπρωκτιάω,1
ὑποκρίνομαι,32
ἐπεχιρέω,4
περενάζω,1
ἀρνξάνω,1
ὑποπιέζω,1
ἐντμήσσω,1
ἀναθρέφω,4
κράσσω,2
ἐφάλλομαι,17
ἀπεκλανθάνομαι,1
φαιδρύνω,22
ἐπιστέω,48
εὐξάομαι,2
διαβεβοέω,1
γεγεράζω,8
ἐπιτίκτω,6
ἀποσταίνω,3
Καδμάω,1
μεμηχανάω,1
κρύψαι,1
σάγω,1
ἄρκτω,4
ἀντιαυγέω,1
ἀπαμύνω,20
ἀπεκτόσκω,4
ἔνηργηκα,1
καταλαμβάνω,2647
συναναμείγνυμι,12
ἐμμαίνομαι,1
μεταράω,2
καταληφ́νω,1
καθειρ́γνυμι,3
ἀποράσσω,2
ἀνύτκω,1
καταξύω,13
εἰσρυάζω,3
ἐγκαταλίπω,3
ἐννάω,3
ἀπαλειίφω,1
ἐξετεθερίζω,1
ἀναψυίκνυμι,1
προδιασαφέω,1
ὑπόοχω,2
παραγηράω,2
ΘΖ,7
ἐπαρκέσζω,1
ἀντιμετάγω,1
ἀγρυπνάνω,3
ἐπικεκλάζομαι,1
αἰθριάω,1
φίλιχθυν,1
περιέρραμαι,1
διασαίνω,1
καιύω,1
ἀναγαγίδωμι,1
ὀρεγόω,1
λελειτούργηκα,1
ἐξερμηνεύω,5
ᾀορέομαι,1
ὑπερεραύνω,1
ῥείκνυμι,1
κατακάμπτω,20
ἀπορρεύω,4
προκεντάω,1
Ἀνανεέω,1
ἐκθόρνυμι,3
ἐπιγροπάω,5
διφάρω,1
λάσχω,1
ἐπικοιτέω,1
ἱξέω,1
ἐͅσθάνομαι,1
ἐξελληνίζω,2
δίδωμι,13962
διακόφω,1
πυριᾷν,12
ἀλεείνω,41
συμμεταλαμβάνω,5
περατέομαι,1
διαβασανίζω,4
τραγαλιζω,1
σθω,2
περιαυτέω,1
ἀπογυμνόω,14
τρῴζω,2
ὀρέζω,1
ἀναπαύζομαι,1
μεμνάομαι,16
ἐπιστράφθω,1
ληίζομαι,28
διάδεξημι,1
παρασκηνόω,1
χ̔ώννυμι,14
ῥηαρίσαισκω,1
συναείρω,2
ὀψίζω,6
ψλᾴσκω,1
συνησχολέομαι,1
ἐπιβρυχάομαι,1
όπω,1
συλληίζομαι,1
ἀνιᾷν,6
καταφρονηθαίνω,1
μπεπλάομαι,9
συνδαΐζω,1
ἔκτετηκα,1
προσᾴδωμί,1
κατήχω,3
ἐμπεφυσάω,2
συνεκκάω,1
ἐπιτρωπάω,4
προσαποτίνω,5
ἀκριβώζω,2
ἀργυρόω,10
κατέχεα,2
πεπρ́αγα,1
ἐκθεάομαι,1
θουράω,1
παλισσυτέω,5
ἐπιψύχομαι,1
ἀγαλλιάω,12
ἐρείγω,1
φοάω,2
πήρσυμι,1
διδάχω,1
ἐγκεκλίω,6
ἰδάνω,2
ἀνίζω,18
προσόζω,3
ἐξεκεκενόομαι,1
σύνομωμοκα,1
ᾠκτείρω,2
περιαχέω,4
ἱππεύω,146
κατακολλᾷν,1
ἀπαθανατίζω,17
σεμνοποιέω,7
βοστρυχίζω,2
εὐρίσκω,1
κλέαυμι,1
πείδω,6
ὀνοητισκάνω,2
συνεπισκέπτω,3
πρόσεμτε,2
ἀμφελίσσω,1
ἀντιτάγω,1
δεδημιουργάω,1
ἀπίσχω,2
ἀναγνίσκομαι,4
παρωξύζομαι,1
κατεναγκάζω,1
ἐξαράνω,1
ἐπαιάζω,9
διαφθαρειίνω,9
προσεδέχομαι,1
ῥυθμέω,1
ξετοξεύω,1
κατᾳθαλόω,1
προσκατῄσχυνω,1
κατοικτείρω,21
μετοͅκίζω,1
ἀφῄρλυμι,2
θρομβόω,10
διετρέχω,1
ἐπισχόε,1
πρωτίζω,1
διαπταίνω,2
διειλέγνυμαι,1
ἀνοφθέγγομαι,9
φιν,2
προαφεψέω,4
ἐπιστέφοιθω,1
γίγηρα,1
συμμετβάλλω,1
τόσγω,1
διαπορθμεύω,21
ἐλαύνω,1297
ήδη,1
ἐξιχώννυμι,1
παραμηκύνω,1
συνανακάμπτω,1
δυναστίθημι,1
φρίγνυμι,1
ψαύω,622
διαπολεμήω,1
ξυνάμω,1
σκοπιάζω,6
ἐπισημειώδω,1
συντεκμαίρομαι,7
παρακέλλω,1
κεφαλή,4
κατιπράσσω,2
κατερρύηκα,1
συνηθίημι,19
Δ,1
προευκρινέω,2
παραπρεσβεύω,7
ἀναλιχμάομαι,1
φείλκω,4
ἀπῳκίσσυμι,1
καταμιπεφ́ͅνκω,1
Κέμμι,2
εἰσακοντίζω,32
συμπαρεστήκω,1
προσαμύνω,18
ἐσπηδάω,9
ἐμβίβλαμαι,3
προνοοῦμαι,33
προσερραίνω,1
ᾠκειάω,1
ἀντισοφίζομαι,1
ἀγνοιέω,1
ἐφαρμόσσω,11
προσεγγίγνομαι,1
ἔσπλωμι,1
συνεστέλλω,3
προσεντάσσω,1
κάθερρηγμαι,1
προσεπιχαρίζω,1
περονέω,2
ἐπεισθέω,3
σπλαγχνεύω,6
προσπέω,2
καταγγέλλω,92
συνεξακούω,3
σηράσσω,2
ἐπιτρήφομαι,3
χειλόω,1
ἀποδώομαι,2
καρόω,25
ῥαγίζω,1
ὑφιθυμίημι,1
ἀφήξω,1
ἀπόδραμι,2
ἐπακροάομαι,5
θαήζομαι,1
ἐνειλάω,1
λαρινεύομαι,2
ὁστῆκα,4
ἀγ́ρνυμαι,1
ἐκστρατεύω,69
ὑπερασπίζω,24
ὑποφράζω,1
ἀντενοικίζω,1
ἐνέλλω,1
ἔκφημι,14
ὑποστέω,2
ποθίκω,1
ῥηθήσημι,1
βιώμεσκω,1
γαμάω,6
μεαβεβάφω,1
καμέω,10
διαλείχω,3
ἀνασωρεύω,1
μεμίγιυμι,1
διασκηνόω,3
προκίμκριμι,1
διηγγέλμαι,1
διεξαμ́ω,1
τετ́υχα,1
ὑφάπτω,49
χαρέω,2
παραδεδώκω,3
ἀκηκόω,1
ἐξομματόω,2
ἀντιπεριλαμβάνω,2
διαπετάννυμι,3
ἀπογηράσκω,7
ἀπολιθέω,1
ἐάω,2947
συναποδέξω,1
ἐγκολπόω,1
ξυνηθέω,1
κααρίσκω,2
ἐπενήνοθε,3
ἐπιβεβλ́ηκα,1
συνεπῃτιάω,1
ἐπιμίγω,2
ῥιφάω,1
ἐπανερεύγομαι,1
ἐξικέχυμαι,1
δελεάζω,66
πεχύω,1
ἐπικελεύω,31
πεφυσέω,1
ἐπιποίκιλμαι,1
μιεταστρέφω,1
ὁμοχρονέω,2
διευθύνω,6
ἀπολλήγω,1
διήρθορομαι,12
ἀπεξήρημι,1
λαπώιομοι,2
ποι-έω,1
συνισχυρίζω,1
μιπεμνῄσκω,3
θέρμομαι,1
μεταμελαίνω,1
ἐσαγγέλλω,4
διαίνω,20
ψευδογραφέω,10
ἐπικομίζω,7
τραπεζοποιέω,1
ξυμκαλύπτω,1
πλανήομαι,4
ἐνεγκέω,7
ἡνδηποτέω,1
μετεκδίδωμι,1
προειδάω,1
μετεισδύνω,2
ὑπεστρατεύω,3
διεσπαίγνυρα,1
ἐπηκολουθέω,2
προσοίω,1
κηρυόχ,1
φῄννυμι,2
ἐναφεψάω,7
συγκακλέικω,1
ἐπισυντίθημι,5
προηχέω,1
ἐξέρχομεα,1
ἀναβιίδωμι,2
λαβάομαι,1
